rms_id,title,category,status_class,current_hero_url,current_hero_path,current_in_storage,current_dupe_count,proposed_hero_url,proposed_source,proposed_confidence
2987,Paris Tall Antique Silver Goblet,serveware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/PARIS Goblet.png,SERVEWARE/PARIS Goblet.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/PARIS Goblet.png,keep_current,n/a
2985,Posey Short Antique Silver Goblet,serveware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/POSEY Goblet.png,SERVEWARE/POSEY Goblet.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/POSEY Goblet.png,keep_current,n/a
2885,Posh Marble S+P Cellar,serveware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/POSH Salt Cellar.png,SERVEWARE/POSH Salt Cellar.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/POSH Salt Cellar.png,keep_current,n/a
3168,"Powell 18"" Round Dark Brass Tray",serveware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/POWELL 18in Tray.png,SERVEWARE/POWELL 18in Tray.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/POWELL 18in Tray.png,keep_current,n/a
3121,"Ritika 33"" Brass Tray",serveware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/Ritika 33 Brass Tray.png,SERVEWARE/Ritika 33 Brass Tray.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/Ritika 33 Brass Tray.png,keep_current,n/a
3735,Sarsen Stone Tray,serveware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/SARSEN Stone Tray.png,SERVEWARE/SARSEN Stone Tray.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/SARSEN Stone Tray.png,keep_current,n/a
3123,"Shetani 33"" Dark Brass Tray",serveware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/SHETANI 33 Dark Brass Tray.png,SERVEWARE/SHETANI 33 Dark Brass Tray.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/SHETANI 33 Dark Brass Tray.png,keep_current,n/a
1436,"Tabitha 15"" Copper Rimed Tray",serveware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/TABITHA 15in.png,SERVEWARE/TABITHA 15in.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/TABITHA 15in.png,keep_current,n/a
1438,"Tabitha 20"" Copper Rimmed Tray",serveware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/TABITHA 20in.png,SERVEWARE/TABITHA 20in.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/TABITHA 20in.png,keep_current,n/a
3116,Tawny Leather Tray,serveware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/TAWNY Tray.png,SERVEWARE/TAWNY Tray.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/TAWNY Tray.png,keep_current,n/a
3734,Tibur Travertine Tray,serveware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/TIBUR Travertine Tray.png,SERVEWARE/TIBUR Travertine Tray.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/TIBUR Travertine Tray.png,keep_current,n/a
645,Wells Decanter,serveware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/WELLS Decanter.png,SERVEWARE/WELLS Decanter.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/WELLS Decanter.png,keep_current,n/a
3018,Zahavi Large Brass Top Decanter,serveware,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/ZAHAVI Decanter Set.png,SERVEWARE/ZAHAVI Decanter Set.png,false,2,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/ZAHAVI Decanter Set.png,keep_current,n/a
3021,Zalena Large Silver Top Decanter,serveware,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/ZALENA Decanter Set.png,SERVEWARE/ZALENA Decanter Set.png,false,2,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SERVEWARE/ZALENA Decanter Set.png,keep_current,n/a
3983,"Anathema 82""  Dark Ash Wood Console",storage,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STORAGE/ANATHEMA Wood Console 0.png,STORAGE/ANATHEMA Wood Console 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STORAGE/ANATHEMA Wood Console 0.png,keep_current,n/a
1928,Berkshire Wood Shelf,storage,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STORAGE/BERKSHIRE 0.png,STORAGE/BERKSHIRE 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STORAGE/BERKSHIRE 0.png,keep_current,n/a
3562,"Dezik 48"" Square Tiered Bar Shelving",storage,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STORAGE/DEZIK Tiered Back Bar 1.png,STORAGE/DEZIK Tiered Back Bar 1.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STORAGE/DEZIK Tiered Back Bar 1.png,keep_current,n/a
4139,Ovalia Wood + Brass Shelf,storage,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STORAGE/OVALIA 0.png,STORAGE/OVALIA 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STORAGE/OVALIA 0.png,keep_current,n/a
148,Salida Acacia Shelf,storage,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STORAGE/SALIDA 0.png,STORAGE/SALIDA 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STORAGE/SALIDA 0.png,keep_current,n/a
3064,"Adele 11"" Melting Disco Ball",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/ADELE Melting Disco.png,STYLING/ADELE Melting Disco.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/ADELE Melting Disco.png,keep_current,n/a
3065,"Adena 7"" Melting Disco Ball",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/ADENA 7 Melting Disco.tif,STYLING/ADENA 7 Melting Disco.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/ADENA 7 Melting Disco.tif,keep_current,n/a
4018,"Agatha 3"" Rustic Vase",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/AGATHA Small.png,STYLING/AGATHA Small.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/AGATHA Small.png,keep_current,n/a
4015,"Ahsta 31"" Cream Terracotta Vase",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/AHSTA 31 Ceramic Vase.png,STYLING/AHSTA 31 Ceramic Vase.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/AHSTA 31 Ceramic Vase.png,keep_current,n/a
2665,Adonis Red Wine Glass,tableware,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ADONIS Set.png,TABLEWEAR/ADONIS Set.png,false,4,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ADONIS Set.png,keep_current,n/a
3229,Auskin Small Leather Basket,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/AUSKIN Small Basket.png,STYLING/AUSKIN Small Basket.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/AUSKIN Small Basket.png,keep_current,n/a
815,Bambi Natural Antler Rack,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/BAMBI Antler Rack 1.tif,STYLING/BAMBI Antler Rack 1.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/BAMBI Antler Rack 1.tif,keep_current,n/a
3445,Beren Black Books,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/BEREN Black Books.png,STYLING/BEREN Black Books.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/BEREN Black Books.png,keep_current,n/a
3308,Beren Blue Books,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/BEREN Blue Books.png,STYLING/BEREN Blue Books.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/BEREN Blue Books.png,keep_current,n/a
3352,Beren White Books,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/BEREN White Books.png,STYLING/BEREN White Books.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/BEREN White Books.png,keep_current,n/a
3486,Black Tourmaline with Acrylic Stand,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/Black Tourmaline.png,STYLING/Black Tourmaline.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/Black Tourmaline.png,keep_current,n/a
605,Camden Creamery Crate,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/CAMDEN.png,STYLING/CAMDEN.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/CAMDEN.png,keep_current,n/a
4029,"Catalina 10"" White Clay Perforated Vase",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/CATALINA 10 Vase.png,STYLING/CATALINA 10 Vase.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/CATALINA 10 Vase.png,keep_current,n/a
3469,Cera Petrified Wood Bookends,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/CERA Petrified Wood Bookends.png,STYLING/CERA Petrified Wood Bookends.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/CERA Petrified Wood Bookends.png,keep_current,n/a
3221,Cernunnos Elk European Mount,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/CERNUNNOS.png,STYLING/CERNUNNOS.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/CERNUNNOS.png,keep_current,n/a
1727,Deco Etched Agave Bottle,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DECO Agave 0.tif,STYLING/DECO Agave 0.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DECO Agave 0.tif,keep_current,n/a
1730,Deco Etched Bourbon Bottle,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DECO Bourbon 0.tif,STYLING/DECO Bourbon 0.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DECO Bourbon 0.tif,keep_current,n/a
1728,Deco Etched Rhum Bottle,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DECO Rhum 0.tif,STYLING/DECO Rhum 0.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DECO Rhum 0.tif,keep_current,n/a
1726,Deco Etched Scotch Bottle,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DECO Scotch 0.tif,STYLING/DECO Scotch 0.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DECO Scotch 0.tif,keep_current,n/a
3463,Ditmer Black Patchwork Bowl,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DITMER Bowl.png,STYLING/DITMER Bowl.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DITMER Bowl.png,keep_current,n/a
4027,"Divya 11"" Rustic Paper Mache Vase",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DIVYA Paper Mache Vase.png,STYLING/DIVYA Paper Mache Vase.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DIVYA Paper Mache Vase.png,keep_current,n/a
1128,Duru Antique Clear Glass Bottle Set,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DURU Antique Bottles.tif,STYLING/DURU Antique Bottles.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/DURU Antique Bottles.tif,keep_current,n/a
3464,"Elysia 10"" Ruffled Marble Bowl",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/ELYSIA Med Marble Bowl.png,STYLING/ELYSIA Med Marble Bowl.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/ELYSIA Med Marble Bowl.png,keep_current,n/a
3465,"Elysia 14"" Ruffled Marble Bowl",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/ELYSIA Large Marble Bowl.png,STYLING/ELYSIA Large Marble Bowl.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/ELYSIA Large Marble Bowl.png,keep_current,n/a
4026,"Evelda 7"" Ceramic Chain Vase",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/EVELDA 7 Chain Vase.png,STYLING/EVELDA 7 Chain Vase.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/EVELDA 7 Chain Vase.png,keep_current,n/a
4025,"Evelda 9.5"" Ceramic Chain Vase",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/EVELDA 9.5 Chain Vase.png,STYLING/EVELDA 9.5 Chain Vase.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/EVELDA 9.5 Chain Vase.png,keep_current,n/a
3023,Faye Black Leather Basket,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/FAYE Leather Basket.tif,STYLING/FAYE Leather Basket.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/FAYE Leather Basket.tif,keep_current,n/a
1682,Garry Wagon Wheel,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/GARRY Wagon Wheel.tif,STYLING/GARRY Wagon Wheel.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/GARRY Wagon Wheel.tif,keep_current,n/a
3692,Huron Snowshoe Pair - I DO NOT HAVE IMAGE,styling,IMAGELESS,,,,0,,none,none
3010,Ignatius Brass Balancing Scale,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/IGNATIUS Scale.png,STYLING/IGNATIUS Scale.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/IGNATIUS Scale.png,keep_current,n/a
4020,"Jina 14"" Black Metal Vase",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/JINA Tall Black Metal Vase.png,STYLING/JINA Tall Black Metal Vase.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/JINA Tall Black Metal Vase.png,keep_current,n/a
2918,Johan Tripod Binoculars,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/Johan Binoculars.tif,STYLING/Johan Binoculars.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/Johan Binoculars.tif,keep_current,n/a
3232,Joslin Large Leather Basket,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/JOSLIN Large.png,STYLING/JOSLIN Large.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/JOSLIN Large.png,keep_current,n/a
3470,Kette Marble Chain,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/KETTE Marble Chain.png,STYLING/KETTE Marble Chain.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/KETTE Marble Chain.png,keep_current,n/a
4137,Libby Glass Hinged Top Box,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/LIBBY Glass Box 0.png,STYLING/LIBBY Glass Box 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/LIBBY Glass Box 0.png,keep_current,n/a
4023,"Lilith 14"" Textured Earth Vase",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/LILITH Vase.png,STYLING/LILITH Vase.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/LILITH Vase.png,keep_current,n/a
3474,"Linus 12.25"" White Porcelain Vase",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/LINUS Vase.png,STYLING/LINUS Vase.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/LINUS Vase.png,keep_current,n/a
3906,Lynden Horseshoe Hat Stand,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/LYNDEN Hat Stand 0.png,STYLING/LYNDEN Hat Stand 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/LYNDEN Hat Stand 0.png,keep_current,n/a
3022,Mae Sand Leather Basket,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/MAE Leather Basket.tif,STYLING/MAE Leather Basket.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/MAE Leather Basket.tif,keep_current,n/a
3538,Masozi Teardrop Funnel,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/MASOZI Funnel.png,STYLING/MASOZI Funnel.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/MASOZI Funnel.png,keep_current,n/a
2049,Niketas Assorted Vintage Trophy,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/NIKETAS Trophies.tif,STYLING/NIKETAS Trophies.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/NIKETAS Trophies.tif,keep_current,n/a
3894,"Oxford Fossil 26"" Plinth",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/OXFORD 26 Plinth 1.png,STYLING/OXFORD 26 Plinth 1.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/OXFORD 26 Plinth 1.png,keep_current,n/a
3895,"Oxford Fossil 36"" Plinth",styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/OXFORD 36 Plinth 1.png,STYLING/OXFORD 36 Plinth 1.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/OXFORD 36 Plinth 1.png,keep_current,n/a
1480,Ravindra Small Wire & Leather Basket,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/RAVINDRA Small Basket 0.tif,STYLING/RAVINDRA Small Basket 0.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/RAVINDRA Small Basket 0.tif,keep_current,n/a
3024,Rene Taupe Leather Basket,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/RENE Leather Basket.tif,STYLING/RENE Leather Basket.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/RENE Leather Basket.tif,keep_current,n/a
1542,Rodgers Lariat Rope,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/RODGERS Lariat.tif,STYLING/RODGERS Lariat.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/RODGERS Lariat.tif,keep_current,n/a
4138,Runa Faux Book Collection,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/RUNA Faux Books.png,STYLING/RUNA Faux Books.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/RUNA Faux Books.png,keep_current,n/a
640,Shea Steer Skull,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/SHEA Skull 0.tif,STYLING/SHEA Skull 0.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/SHEA Skull 0.tif,keep_current,n/a
596,Sherlock Desktop Magnifying Glass,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/SHERLOCK Magnifying Glass.tif,STYLING/SHERLOCK Magnifying Glass.tif,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/SHERLOCK Magnifying Glass.tif,keep_current,n/a
3888,"Tivoli Travertine 22"" Plinth - NEED IMAGE",styling,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/TIVOLI Mini Plinth.png,STYLING/TIVOLI Mini Plinth.png,false,5,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/TIVOLI Mini Plinth.png,keep_current,n/a
3889,"Tivoli Travertine 24"" Plinth - NEED IMAGE",styling,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/TIVOLI Mini Plinth.png,STYLING/TIVOLI Mini Plinth.png,false,5,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/TIVOLI Mini Plinth.png,keep_current,n/a
3891,Tivoli Travertine Small Plinth - NEED IMAGE,styling,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/TIVOLI Mini Plinth.png,STYLING/TIVOLI Mini Plinth.png,false,5,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/TIVOLI Mini Plinth.png,keep_current,n/a
4134,Ziyan Marble Bowl + Stand,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/ZIYAN Bowl with Stand.png,STYLING/ZIYAN Bowl with Stand.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/ZIYAN Bowl with Stand.png,keep_current,n/a
4135,Zuri Marble Bowl + Lid,styling,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/ZURI Box w Lid.png,STYLING/ZURI Box w Lid.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/STYLING/ZURI Box w Lid.png,keep_current,n/a
2994,Abigale Dark Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/ABIGALE Side Table 0.png,TABLES/ABIGALE Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/ABIGALE Side Table 0.png,keep_current,n/a
2996,Acelin Light Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/ACELIN Side Table.png,TABLES/ACELIN Side Table.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/ACELIN Side Table.png,keep_current,n/a
3106,"Bartolo 38"" Black Tambour Cocktail Column",tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/BARTOLO 38in MEDIUM.png,TABLES/BARTOLO 38in MEDIUM.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/BARTOLO 38in MEDIUM.png,keep_current,n/a
3107,"Bartolo 42"" Black Tambour Cocktail Column",tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/BARTOLO 42in LARGE.png,TABLES/BARTOLO 42in LARGE.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/BARTOLO 42in LARGE.png,keep_current,n/a
3032,"Boulder 36"" Cast Coffee Table",tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/BOULDER 36 Coffee Table.png,TABLES/BOULDER 36 Coffee Table.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/BOULDER 36 Coffee Table.png,keep_current,n/a
